model,task,story_id,repetition,step_from,step_to,distance
deepseek7b,implicature,swmimp177,3,2,3,0.845372
deepseek7b,implicature,swmimp177,3,3,4,0.24832
deepseek7b,implicature,swmimp177,3,4,5,0.404462
deepseek7b,implicature,swmimp177,3,5,6,0.497253
deepseek7b,implicature,swmimp177,3,6,7,0.409626
deepseek7b,implicature,swmimp177,3,7,8,0.333632
deepseek7b,implicature,swmimp178,1,1,2,0.326026
deepseek7b,implicature,swmimp178,1,2,3,0.409558
deepseek7b,implicature,swmimp178,1,3,4,0.540813
deepseek7b,implicature,swmimp178,1,4,5,0.815253
deepseek7b,implicature,swmimp178,1,5,6,0.868581
deepseek7b,implicature,swmimp178,1,6,7,0.136325
deepseek7b,implicature,swmimp178,1,7,8,0.142043
deepseek7b,implicature,swmimp178,1,8,9,0.360428
deepseek7b,implicature,swmimp178,1,9,10,0.318434
deepseek7b,implicature,swmimp178,1,10,11,0.285848
deepseek7b,implicature,swmimp178,1,11,12,0.304854
deepseek7b,implicature,swmimp178,1,12,13,0.123569
deepseek7b,implicature,swmimp178,1,13,14,0.364573
deepseek7b,implicature,swmimp178,1,14,15,0.411311
deepseek7b,implicature,swmimp178,1,15,16,0.158745
deepseek7b,implicature,swmimp178,1,16,17,0.107671
deepseek7b,implicature,swmimp178,1,17,18,0.295623
deepseek7b,implicature,swmimp178,2,1,2,0.272935
deepseek7b,implicature,swmimp178,2,2,3,0.157668
deepseek7b,implicature,swmimp178,2,3,4,0.26241
deepseek7b,implicature,swmimp178,2,4,5,0.585745
deepseek7b,implicature,swmimp178,2,5,6,0.858533
deepseek7b,implicature,swmimp178,2,6,7,0.322079
deepseek7b,implicature,swmimp178,2,7,8,0.807843
deepseek7b,implicature,swmimp178,2,8,9,0.211381
deepseek7b,implicature,swmimp178,2,9,10,0.326776
deepseek7b,implicature,swmimp178,2,10,11,0.503171
deepseek7b,implicature,swmimp178,2,11,12,0.24524
deepseek7b,implicature,swmimp178,2,12,13,0.34214
deepseek7b,implicature,swmimp178,2,13,14,0.509095
deepseek7b,implicature,swmimp178,2,14,15,0.465565
deepseek7b,implicature,swmimp178,2,15,16,0.417125
deepseek7b,implicature,swmimp178,2,16,17,0.188225
deepseek7b,implicature,swmimp178,2,17,18,0.486346
deepseek7b,implicature,swmimp178,3,1,2,0.753978
deepseek7b,implicature,swmimp178,3,2,3,0.770604
deepseek7b,implicature,swmimp178,3,3,4,0.359667
deepseek7b,implicature,swmimp178,3,4,5,0.781673
deepseek7b,implicature,swmimp178,3,5,6,0.614613
deepseek7b,implicature,swmimp178,3,6,7,0.778007
deepseek7b,implicature,swmimp178,3,7,8,0.330677
deepseek7b,implicature,swmimp178,3,8,9,0.469831
deepseek7b,implicature,swmimp178,3,9,10,0.410482
deepseek7b,implicature,swmimp178,3,10,11,0.43909
deepseek7b,implicature,swmimp178,3,11,12,0.184304
deepseek7b,implicature,swmimp178,3,12,13,0.331221
deepseek7b,implicature,swmimp178,3,13,14,0.054832
deepseek7b,implicature,swmimp178,3,14,15,0.26969
deepseek7b,implicature,swmimp178,3,15,16,0.093504
deepseek7b,implicature,swmimp178,3,16,17,0.11346
deepseek7b,implicature,swmimp178,3,17,18,0.143965
deepseek7b,implicature,swmimp179,1,1,2,0.464644
deepseek7b,implicature,swmimp179,1,2,3,0.38127
deepseek7b,implicature,swmimp179,1,3,4,0.607261
deepseek7b,implicature,swmimp179,1,4,5,0.571941
deepseek7b,implicature,swmimp179,1,5,6,0.335211
deepseek7b,implicature,swmimp179,1,6,7,0.375133
deepseek7b,implicature,swmimp179,1,7,8,0.441674
deepseek7b,implicature,swmimp179,1,8,9,0.411931
deepseek7b,implicature,swmimp179,2,1,2,0.340532
deepseek7b,implicature,swmimp179,2,2,3,0.369065
deepseek7b,implicature,swmimp179,2,3,4,0.322118
deepseek7b,implicature,swmimp179,2,4,5,0.761213
deepseek7b,implicature,swmimp179,2,5,6,0.705097
deepseek7b,implicature,swmimp179,2,6,7,0.411324
deepseek7b,implicature,swmimp179,2,7,8,0.238799
deepseek7b,implicature,swmimp179,2,8,9,0.238326
deepseek7b,implicature,swmimp179,3,1,2,0.14382
deepseek7b,implicature,swmimp179,3,2,3,0.586512
deepseek7b,implicature,swmimp179,3,3,4,0.723656
deepseek7b,implicature,swmimp179,3,4,5,0.678011
deepseek7b,implicature,swmimp179,3,5,6,0.422552
deepseek7b,implicature,swmimp179,3,6,7,0.388186
deepseek7b,implicature,swmimp179,3,7,8,0.486502
deepseek7b,implicature,swmimp179,3,8,9,0.486418
deepseek7b,implicature,swmimp180,1,1,2,0.322544
deepseek7b,implicature,swmimp180,1,2,3,0.281072
deepseek7b,implicature,swmimp180,1,3,4,0.34923
deepseek7b,implicature,swmimp180,1,4,5,0.239377
deepseek7b,implicature,swmimp180,1,5,6,0.100678
deepseek7b,implicature,swmimp180,2,1,2,0.215777
deepseek7b,implicature,swmimp180,2,2,3,0.318058
deepseek7b,implicature,swmimp180,2,3,4,0.314188
deepseek7b,implicature,swmimp180,2,4,5,0.32368
deepseek7b,implicature,swmimp180,2,5,6,0.340107
deepseek7b,implicature,swmimp180,3,1,2,0.132894
deepseek7b,implicature,swmimp180,3,2,3,0.470671
deepseek7b,implicature,swmimp180,3,3,4,0.301379
deepseek7b,implicature,swmimp180,3,4,5,0.172882
deepseek7b,implicature,swmimp180,3,5,6,0.210629
deepseek7b,implicature,swmimp181,1,1,2,0.212842
deepseek7b,implicature,swmimp181,1,2,3,0.255109
deepseek7b,implicature,swmimp181,1,3,4,0.313362
deepseek7b,implicature,swmimp181,1,4,5,0.353933
deepseek7b,implicature,swmimp181,1,5,6,0.524237
deepseek7b,implicature,swmimp181,1,6,7,0.294652
deepseek7b,implicature,swmimp181,1,7,8,0.478518
deepseek7b,implicature,swmimp181,2,1,2,0.27774
deepseek7b,implicature,swmimp181,2,2,3,0.530035
deepseek7b,implicature,swmimp181,2,3,4,0.077823
deepseek7b,implicature,swmimp181,2,4,5,0.353264
deepseek7b,implicature,swmimp181,2,5,6,0.385885
deepseek7b,implicature,swmimp181,2,6,7,0.479702
deepseek7b,implicature,swmimp181,2,7,8,0.253098
deepseek7b,implicature,swmimp181,3,1,2,0.422142
deepseek7b,implicature,swmimp181,3,2,3,0.463123
deepseek7b,implicature,swmimp181,3,3,4,0.387386
deepseek7b,implicature,swmimp181,3,4,5,0.334731
deepseek7b,implicature,swmimp181,3,5,6,0.407155
deepseek7b,implicature,swmimp181,3,6,7,0.424374
deepseek7b,implicature,swmimp181,3,7,8,0.249809
deepseek7b,implicature,swmimp182,1,1,2,0.484534
deepseek7b,implicature,swmimp182,2,1,2,0.251058
deepseek7b,implicature,swmimp182,3,1,2,0.291443
deepseek7b,implicature,swmimp183,1,1,2,0.215215
deepseek7b,implicature,swmimp183,1,2,3,0.713515
deepseek7b,implicature,swmimp183,1,3,4,0.84427
deepseek7b,implicature,swmimp183,2,1,2,0.849789
deepseek7b,implicature,swmimp183,2,2,3,0.855198
deepseek7b,implicature,swmimp183,2,3,4,0.07612
deepseek7b,implicature,swmimp183,3,1,2,0.366025
deepseek7b,implicature,swmimp183,3,2,3,0.319988
deepseek7b,implicature,swmimp183,3,3,4,0.388305
deepseek7b,implicature,swmimp184,1,1,2,0.210993
deepseek7b,implicature,swmimp184,1,2,3,0.125313
deepseek7b,implicature,swmimp184,1,3,4,0.136142
deepseek7b,implicature,swmimp184,1,4,5,0.151355
deepseek7b,implicature,swmimp184,2,1,2,0.306453
deepseek7b,implicature,swmimp184,2,2,3,0.093505
deepseek7b,implicature,swmimp184,2,3,4,0.121838
deepseek7b,implicature,swmimp184,2,4,5,0.338176
deepseek7b,implicature,swmimp184,3,1,2,0.513671
deepseek7b,implicature,swmimp184,3,2,3,0.159975
deepseek7b,implicature,swmimp184,3,3,4,0.289483
deepseek7b,implicature,swmimp184,3,4,5,0.371022
deepseek7b,implicature,swmimp185,1,1,2,0.754774
deepseek7b,implicature,swmimp185,1,2,3,0.760517
deepseek7b,implicature,swmimp185,1,3,4,0.431796
deepseek7b,implicature,swmimp185,1,4,5,0.209101
deepseek7b,implicature,swmimp185,2,1,2,0.509556
deepseek7b,implicature,swmimp185,2,2,3,0.289078
deepseek7b,implicature,swmimp185,2,3,4,0.30832
deepseek7b,implicature,swmimp185,2,4,5,0.277111
deepseek7b,implicature,swmimp185,3,1,2,0.135369
deepseek7b,implicature,swmimp185,3,2,3,0.177595
deepseek7b,implicature,swmimp185,3,3,4,0.262131
deepseek7b,implicature,swmimp185,3,4,5,0.295858
deepseek7b,implicature,swmimp186,1,1,2,0.171746
deepseek7b,implicature,swmimp186,2,1,2,0.125145
deepseek7b,implicature,swmimp186,3,1,2,0.261745
deepseek7b,implicature,swmimp187,1,1,2,0.015414
deepseek7b,implicature,swmimp187,1,2,3,0.177025
deepseek7b,implicature,swmimp187,2,1,2,0.203247
deepseek7b,implicature,swmimp187,2,2,3,0.241314
deepseek7b,implicature,swmimp187,3,1,2,0.24697
deepseek7b,implicature,swmimp187,3,2,3,0.094617
deepseek7b,implicature,swmimp188,1,1,2,0.132352
deepseek7b,implicature,swmimp188,1,2,3,0.455741
deepseek7b,implicature,swmimp188,1,3,4,0.447325
deepseek7b,implicature,swmimp188,1,4,5,0.352302
deepseek7b,implicature,swmimp188,2,1,2,0.134697
deepseek7b,implicature,swmimp188,2,2,3,0.008674
deepseek7b,implicature,swmimp188,2,3,4,0.290208
deepseek7b,implicature,swmimp188,2,4,5,0.396199
deepseek7b,implicature,swmimp188,3,1,2,0.455657
deepseek7b,implicature,swmimp188,3,2,3,0.338359
deepseek7b,implicature,swmimp188,3,3,4,0.194878
deepseek7b,implicature,swmimp188,3,4,5,0.273681
deepseek7b,implicature,swmimp189,1,1,2,0.409966
deepseek7b,implicature,swmimp189,1,2,3,0.128251
deepseek7b,implicature,swmimp189,1,3,4,0.165721
deepseek7b,implicature,swmimp189,2,1,2,0.286782
deepseek7b,implicature,swmimp189,2,2,3,0.072136
deepseek7b,implicature,swmimp189,2,3,4,0.197539
deepseek7b,implicature,swmimp189,3,1,2,0.553834
deepseek7b,implicature,swmimp189,3,2,3,0.216005
deepseek7b,implicature,swmimp189,3,3,4,0.174574
deepseek7b,implicature,swmimp190,1,1,2,0.469829
deepseek7b,implicature,swmimp190,1,2,3,0.256063
deepseek7b,implicature,swmimp190,1,3,4,0.474788
deepseek7b,implicature,swmimp190,2,1,2,0.384718
deepseek7b,implicature,swmimp190,2,2,3,0.341138
deepseek7b,implicature,swmimp190,2,3,4,0.359029
deepseek7b,implicature,swmimp190,3,1,2,0.309289
deepseek7b,implicature,swmimp190,3,2,3,0.384715
deepseek7b,implicature,swmimp190,3,3,4,0.302806
deepseek7b,implicature,swmimp191,1,1,2,0.620454
deepseek7b,implicature,swmimp191,1,2,3,0.570211
deepseek7b,implicature,swmimp191,1,3,4,0.494199
deepseek7b,implicature,swmimp191,1,4,5,0.270519
deepseek7b,implicature,swmimp191,2,1,2,0.091667
deepseek7b,implicature,swmimp191,2,2,3,0.470726
deepseek7b,implicature,swmimp191,2,3,4,0.490469
deepseek7b,implicature,swmimp191,2,4,5,0.256511
deepseek7b,implicature,swmimp191,3,1,2,0.766899
deepseek7b,implicature,swmimp191,3,2,3,0.727583
deepseek7b,implicature,swmimp191,3,3,4,0.938358
deepseek7b,implicature,swmimp191,3,4,5,0.973159
deepseek7b,implicature,swmimp192,1,1,2,0.449754
deepseek7b,implicature,swmimp192,1,2,3,0.608786
deepseek7b,implicature,swmimp192,1,3,4,0.055283
deepseek7b,implicature,swmimp192,1,4,5,0.068199
deepseek7b,implicature,swmimp192,2,1,2,0.465765
deepseek7b,implicature,swmimp192,2,2,3,0.405296
deepseek7b,implicature,swmimp192,2,3,4,0.356972
deepseek7b,implicature,swmimp192,2,4,5,0.299548
deepseek7b,implicature,swmimp192,3,1,2,0.212751
deepseek7b,implicature,swmimp192,3,2,3,0.171335
deepseek7b,implicature,swmimp192,3,3,4,0.661622
deepseek7b,implicature,swmimp192,3,4,5,0.69106
deepseek7b,implicature,swmimp193,1,1,2,0.484767
deepseek7b,implicature,swmimp193,1,2,3,0.24379
deepseek7b,implicature,swmimp193,1,3,4,0.40179
deepseek7b,implicature,swmimp193,2,1,2,0.877774
deepseek7b,implicature,swmimp193,2,2,3,0.889406
deepseek7b,implicature,swmimp193,2,3,4,0.363242
deepseek7b,implicature,swmimp193,3,1,2,0.308221
deepseek7b,implicature,swmimp193,3,2,3,0.537167
deepseek7b,implicature,swmimp193,3,3,4,0.224947
deepseek7b,implicature,swmimp194,1,1,2,0.386503
deepseek7b,implicature,swmimp194,1,2,3,0.12232
deepseek7b,implicature,swmimp194,1,3,4,0.704992
deepseek7b,implicature,swmimp194,1,4,5,0.750979
deepseek7b,implicature,swmimp194,1,5,6,0.274821
deepseek7b,implicature,swmimp194,2,1,2,0.44388
deepseek7b,implicature,swmimp194,2,2,3,0.074919
deepseek7b,implicature,swmimp194,2,3,4,0.125574
deepseek7b,implicature,swmimp194,2,4,5,0.298868
deepseek7b,implicature,swmimp194,2,5,6,0.283886
deepseek7b,implicature,swmimp194,3,1,2,0.321529
deepseek7b,implicature,swmimp194,3,2,3,0.476056
deepseek7b,implicature,swmimp194,3,3,4,0.450579
deepseek7b,implicature,swmimp194,3,4,5,0.382568
deepseek7b,implicature,swmimp194,3,5,6,0.397361
deepseek7b,implicature,swmimp195,1,1,2,0.245967
deepseek7b,implicature,swmimp195,1,2,3,0.556304
deepseek7b,implicature,swmimp195,1,3,4,0.508533
deepseek7b,implicature,swmimp195,1,4,5,0.049768
deepseek7b,implicature,swmimp195,1,5,6,0.096175
deepseek7b,implicature,swmimp195,1,6,7,0.3676
deepseek7b,implicature,swmimp195,1,7,8,0.404768
deepseek7b,implicature,swmimp195,1,8,9,0.129458
deepseek7b,implicature,swmimp195,1,9,10,0.165278
deepseek7b,implicature,swmimp195,2,1,2,0.185956
deepseek7b,implicature,swmimp195,2,2,3,0.144483
deepseek7b,implicature,swmimp195,2,3,4,0.464869
deepseek7b,implicature,swmimp195,2,4,5,0.43914
deepseek7b,implicature,swmimp195,2,5,6,0.204693
deepseek7b,implicature,swmimp195,2,6,7,0.193343
deepseek7b,implicature,swmimp195,2,7,8,0.211965
deepseek7b,implicature,swmimp195,2,8,9,0.273547
deepseek7b,implicature,swmimp195,2,9,10,0.344725
deepseek7b,implicature,swmimp195,3,1,2,0.30011
deepseek7b,implicature,swmimp195,3,2,3,0.286908
deepseek7b,implicature,swmimp195,3,3,4,0.283392
deepseek7b,implicature,swmimp195,3,4,5,0.189291
deepseek7b,implicature,swmimp195,3,5,6,0.239182
deepseek7b,implicature,swmimp195,3,6,7,0.158679
deepseek7b,implicature,swmimp195,3,7,8,0.556158
deepseek7b,implicature,swmimp195,3,8,9,0.584646
deepseek7b,implicature,swmimp195,3,9,10,0.040144
deepseek7b,implicature,swmimp196,1,1,2,0.903363
deepseek7b,implicature,swmimp196,1,2,3,0.190169
deepseek7b,implicature,swmimp196,1,3,4,0.247939
deepseek7b,implicature,swmimp196,1,4,5,0.435853
deepseek7b,implicature,swmimp196,1,5,6,0.301736
deepseek7b,implicature,swmimp196,1,6,7,0.324519
deepseek7b,implicature,swmimp196,2,1,2,0.354782
deepseek7b,implicature,swmimp196,2,2,3,0.179936
deepseek7b,implicature,swmimp196,2,3,4,0.348443
deepseek7b,implicature,swmimp196,2,4,5,0.291643
deepseek7b,implicature,swmimp196,2,5,6,0.320046
deepseek7b,implicature,swmimp196,2,6,7,0.436876
deepseek7b,implicature,swmimp196,3,1,2,0.121575
deepseek7b,implicature,swmimp196,3,2,3,0.364558
deepseek7b,implicature,swmimp196,3,3,4,0.517182
deepseek7b,implicature,swmimp196,3,4,5,0.179568
deepseek7b,implicature,swmimp196,3,5,6,0.272036
deepseek7b,implicature,swmimp196,3,6,7,0.276764
deepseek7b,implicature,swmimp197,1,1,2,0.54846
deepseek7b,implicature,swmimp197,1,2,3,0.582257
deepseek7b,implicature,swmimp197,2,1,2,0.258171
deepseek7b,implicature,swmimp197,2,2,3,0.165513
deepseek7b,implicature,swmimp197,3,1,2,0.37922
deepseek7b,implicature,swmimp197,3,2,3,0.293243
deepseek7b,implicature,swmimp198,1,1,2,0.358518
deepseek7b,implicature,swmimp198,1,2,3,0.626422
deepseek7b,implicature,swmimp198,1,3,4,0.580058
deepseek7b,implicature,swmimp198,2,1,2,0.300596
deepseek7b,implicature,swmimp198,2,2,3,0.124337
deepseek7b,implicature,swmimp198,2,3,4,0.385762
deepseek7b,implicature,swmimp198,3,1,2,0.385839
deepseek7b,implicature,swmimp198,3,2,3,0.525023
deepseek7b,implicature,swmimp198,3,3,4,0.428545
deepseek7b,implicature,swmimp199,1,1,2,0.240554
deepseek7b,implicature,swmimp199,1,2,3,0.42029
deepseek7b,implicature,swmimp199,1,3,4,0.442554
deepseek7b,implicature,swmimp199,1,4,5,0.273326
deepseek7b,implicature,swmimp199,2,1,2,0.250386
deepseek7b,implicature,swmimp199,2,2,3,0.172213
deepseek7b,implicature,swmimp199,2,3,4,0.320036
deepseek7b,implicature,swmimp199,2,4,5,0.332538
deepseek7b,implicature,swmimp199,3,1,2,0.577901
deepseek7b,implicature,swmimp199,3,2,3,0.308704
deepseek7b,implicature,swmimp199,3,3,4,0.33192
deepseek7b,implicature,swmimp199,3,4,5,0.238331
deepseek7b,implicature,swmimp200,1,1,2,0.215109
deepseek7b,implicature,swmimp200,1,2,3,0.374849
deepseek7b,implicature,swmimp200,1,3,4,0.486987
deepseek7b,implicature,swmimp200,2,1,2,0.808511
deepseek7b,implicature,swmimp200,2,2,3,0.912314
deepseek7b,implicature,swmimp200,2,3,4,0.183977
deepseek7b,implicature,swmimp200,3,1,2,0.796692
deepseek7b,implicature,swmimp200,3,2,3,0.749241
deepseek7b,implicature,swmimp200,3,3,4,0.360636
qwen05b_vllm,false_belief,fb001,1,1,2,0.992896
qwen05b_vllm,false_belief,fb001,1,2,3,1.009134
qwen05b_vllm,false_belief,fb001,1,3,4,0.201969
qwen05b_vllm,false_belief,fb001,1,4,5,0.190548
qwen05b_vllm,false_belief,fb001,2,1,2,0.337948
qwen05b_vllm,false_belief,fb001,2,2,3,0.179703
qwen05b_vllm,false_belief,fb001,2,3,4,0.136752
qwen05b_vllm,false_belief,fb001,2,4,5,0.229953
qwen05b_vllm,false_belief,fb001,3,1,2,0.292196
qwen05b_vllm,false_belief,fb001,3,2,3,0.241223
qwen05b_vllm,false_belief,fb001,3,3,4,0.208127
qwen05b_vllm,false_belief,fb001,3,4,5,0.319263
qwen05b_vllm,false_belief,fb002,1,1,2,0.983461
qwen05b_vllm,false_belief,fb002,1,2,3,0.459712
qwen05b_vllm,false_belief,fb002,1,3,4,0.278575
qwen05b_vllm,false_belief,fb002,1,4,5,0.206369
qwen05b_vllm,false_belief,fb002,1,5,6,0.23944
qwen05b_vllm,false_belief,fb002,2,1,2,0.844501
qwen05b_vllm,false_belief,fb002,2,2,3,0.755822
qwen05b_vllm,false_belief,fb002,2,3,4,0.375827
qwen05b_vllm,false_belief,fb002,2,4,5,0.40521
qwen05b_vllm,false_belief,fb002,2,5,6,0.454511
qwen05b_vllm,false_belief,fb002,3,1,2,0.612143
qwen05b_vllm,false_belief,fb002,3,2,3,0.673132
qwen05b_vllm,false_belief,fb002,3,3,4,0.202688
qwen05b_vllm,false_belief,fb002,3,4,5,0.173859
qwen05b_vllm,false_belief,fb002,3,5,6,0.20892
qwen05b_vllm,false_belief,fb003,1,1,2,0.518451
qwen05b_vllm,false_belief,fb003,1,2,3,0.835044
qwen05b_vllm,false_belief,fb003,1,3,4,0.814273
qwen05b_vllm,false_belief,fb003,1,4,5,0.398996
qwen05b_vllm,false_belief,fb003,2,1,2,0.66799
qwen05b_vllm,false_belief,fb003,2,2,3,0.666133
qwen05b_vllm,false_belief,fb003,2,3,4,0.308663
qwen05b_vllm,false_belief,fb003,2,4,5,0.255359
qwen05b_vllm,false_belief,fb003,3,1,2,0.340976
qwen05b_vllm,false_belief,fb003,3,2,3,0.325504
qwen05b_vllm,false_belief,fb003,3,3,4,0.224588
qwen05b_vllm,false_belief,fb003,3,4,5,0.076754
qwen05b_vllm,false_belief,fb004,1,1,2,0.742938
qwen05b_vllm,false_belief,fb004,1,2,3,0.663521
qwen05b_vllm,false_belief,fb004,1,3,4,0.331334
qwen05b_vllm,false_belief,fb004,1,4,5,1.044034
qwen05b_vllm,false_belief,fb004,2,1,2,1.007057
qwen05b_vllm,false_belief,fb004,2,2,3,0.496026
qwen05b_vllm,false_belief,fb004,2,3,4,0.264868
qwen05b_vllm,false_belief,fb004,2,4,5,0.748135
qwen05b_vllm,false_belief,fb004,3,1,2,0.276625
qwen05b_vllm,false_belief,fb004,3,2,3,0.36837
qwen05b_vllm,false_belief,fb004,3,3,4,0.363263
qwen05b_vllm,false_belief,fb004,3,4,5,0.346896
qwen05b_vllm,false_belief,fb005,1,1,2,0.37932
qwen05b_vllm,false_belief,fb005,1,2,3,0.272718
qwen05b_vllm,false_belief,fb005,1,3,4,0.328433
qwen05b_vllm,false_belief,fb005,1,4,5,0.289974
qwen05b_vllm,false_belief,fb005,2,1,2,0.498477
qwen05b_vllm,false_belief,fb005,2,2,3,0.352167
qwen05b_vllm,false_belief,fb005,2,3,4,0.193413
qwen05b_vllm,false_belief,fb005,2,4,5,0.173622
qwen05b_vllm,false_belief,fb005,3,1,2,0.41146
qwen05b_vllm,false_belief,fb005,3,2,3,0.340525
qwen05b_vllm,false_belief,fb005,3,3,4,0.376005
qwen05b_vllm,false_belief,fb005,3,4,5,0.381026
qwen05b_vllm,false_belief,fb006,1,1,2,0.347578
qwen05b_vllm,false_belief,fb006,1,2,3,0.466868
qwen05b_vllm,false_belief,fb006,1,3,4,0.453193
qwen05b_vllm,false_belief,fb006,1,4,5,0.917108
qwen05b_vllm,false_belief,fb006,2,1,2,0.499508
qwen05b_vllm,false_belief,fb006,2,2,3,0.433783
qwen05b_vllm,false_belief,fb006,2,3,4,0.287908
qwen05b_vllm,false_belief,fb006,2,4,5,0.939617
qwen05b_vllm,false_belief,fb006,3,1,2,0.464701
qwen05b_vllm,false_belief,fb006,3,2,3,0.406209
qwen05b_vllm,false_belief,fb006,3,3,4,0.252505
qwen05b_vllm,false_belief,fb006,3,4,5,0.304261
qwen05b_vllm,false_belief,fb007,1,1,2,1.062034
qwen05b_vllm,false_belief,fb007,1,2,3,1.056183
qwen05b_vllm,false_belief,fb007,1,3,4,0.356117
qwen05b_vllm,false_belief,fb007,1,4,5,0.271309
qwen05b_vllm,false_belief,fb007,2,1,2,0.386802
qwen05b_vllm,false_belief,fb007,2,2,3,0.447481
qwen05b_vllm,false_belief,fb007,2,3,4,1.034838
qwen05b_vllm,false_belief,fb007,2,4,5,1.052363
qwen05b_vllm,false_belief,fb007,3,1,2,0.551061
qwen05b_vllm,false_belief,fb007,3,2,3,0.320916
qwen05b_vllm,false_belief,fb007,3,3,4,0.36782
qwen05b_vllm,false_belief,fb007,3,4,5,0.296312
qwen05b_vllm,false_belief,fb008,1,1,2,0.774895
qwen05b_vllm,false_belief,fb008,1,2,3,0.171554
qwen05b_vllm,false_belief,fb008,1,3,4,0.194853
qwen05b_vllm,false_belief,fb008,1,4,5,0.204492
qwen05b_vllm,false_belief,fb008,2,1,2,0.587887
qwen05b_vllm,false_belief,fb008,2,2,3,0.274317
qwen05b_vllm,false_belief,fb008,2,3,4,0.164248
qwen05b_vllm,false_belief,fb008,2,4,5,0.299526
qwen05b_vllm,false_belief,fb008,3,1,2,0.437495
qwen05b_vllm,false_belief,fb008,3,2,3,0.23056
qwen05b_vllm,false_belief,fb008,3,3,4,0.491953
qwen05b_vllm,false_belief,fb008,3,4,5,0.075229
qwen05b_vllm,false_belief,fb009,1,1,2,0.533694
qwen05b_vllm,false_belief,fb009,1,2,3,0.379048
qwen05b_vllm,false_belief,fb009,1,3,4,0.48486
qwen05b_vllm,false_belief,fb009,2,1,2,0.538436
qwen05b_vllm,false_belief,fb009,2,2,3,0.454028
qwen05b_vllm,false_belief,fb009,2,3,4,0.283428
qwen05b_vllm,false_belief,fb009,3,1,2,0.415977
qwen05b_vllm,false_belief,fb009,3,2,3,0.488115
qwen05b_vllm,false_belief,fb009,3,3,4,0.551184
qwen05b_vllm,false_belief,fb010,1,1,2,0.177979
qwen05b_vllm,false_belief,fb010,1,2,3,0.627647
qwen05b_vllm,false_belief,fb010,1,3,4,0.474647
qwen05b_vllm,false_belief,fb010,1,4,5,0.338259
qwen05b_vllm,false_belief,fb010,2,1,2,0.676305
qwen05b_vllm,false_belief,fb010,2,2,3,0.627171
qwen05b_vllm,false_belief,fb010,2,3,4,0.332976
qwen05b_vllm,false_belief,fb010,2,4,5,0.296004
qwen05b_vllm,false_belief,fb010,3,1,2,0.281918
qwen05b_vllm,false_belief,fb010,3,2,3,0.747211
qwen05b_vllm,false_belief,fb010,3,3,4,0.973456
